Transaction ID,Date,Product Category,Quantity,Price per Unit,Total Amount,Customer ID,Gender,Age,City,Province,Country,Season,is_discount,Customer Type,Total Spend,Product ID
675,2023-09-02,Beauty,4,300,1200,CUST001,Male,34,Kitchener,Ontario,Canada,Summer,True,Returning,14430,4
676,2023-09-03,Electronics,1,300,300,CUST015,Female,42,Thompson,Manitoba,Canada,Summer,False,Returning,8790,14
677,2023-09-04,Electronics,2,500,1000,CUST026,Female,28,Saint John,New Brunswick,Canada,Summer,True,Returning,10485,15
678,2023-09-05,Electronics,1,30,30,CUST022,Male,18,Gatineau,Quebec,Canada,Summer,True,Returning,11785,12
679,2023-09-05,Clothing,1,500,500,CUST047,Female,40,Toronto,Ontario,Canada,Summer,True,Returning,14500,10
680,2023-09-06,Beauty,3,25,75,CUST033,Female,50,Sydney,Nova Scotia,Canada,Summer,False,Returning,20180,1
681,2023-09-06,Clothing,4,50,200,CUST038,Male,38,Summerside,Prince Edward Island,Canada,Summer,True,Returning,6090,8
682,2023-09-06,Clothing,4,50,200,CUST010,Female,52,Sydney,Nova Scotia,Canada,Summer,True,Returning,7205,8
683,2023-09-06,Clothing,3,30,90,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Summer,True,Returning,11980,7
684,2023-09-06,Clothing,4,300,1200,CUST042,Male,22,Surrey,British Columbia,Canada,Summer,True,Returning,4220,9
685,2023-09-07,Clothing,4,30,120,CUST012,Male,35,Regina,Saskatchewan,Canada,Summer,False,Returning,6685,7
686,2023-09-07,Clothing,2,50,100,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Summer,True,Returning,10365,8
687,2023-09-07,Clothing,4,50,200,CUST024,Female,49,Quebec City,Quebec,Canada,Summer,True,Returning,5180,8
688,2023-09-08,Beauty,3,300,900,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,9205,4
689,2023-09-08,Electronics,2,25,50,CUST015,Female,42,Thompson,Manitoba,Canada,Summer,True,Returning,8790,11
690,2023-09-08,Beauty,3,25,75,CUST016,Male,19,Kitchener,Ontario,Canada,Summer,False,Returning,6045,1
691,2023-09-08,Electronics,2,50,100,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,5375,13
692,2023-09-09,Beauty,1,50,50,CUST019,Female,62,Toronto,Ontario,Canada,Summer,False,Returning,7810,3
693,2023-09-09,Electronics,2,50,100,CUST039,Male,23,Kitchener,Ontario,Canada,Summer,True,Returning,7785,13
694,2023-09-09,Beauty,2,25,50,CUST015,Female,42,Thompson,Manitoba,Canada,Summer,False,Returning,8790,1
695,2023-09-10,Electronics,4,50,200,CUST022,Male,18,Gatineau,Quebec,Canada,Summer,False,Returning,11785,13
696,2023-09-11,Beauty,4,500,2000,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,21825,5
697,2023-09-11,Electronics,4,50,200,CUST037,Female,18,Moncton,New Brunswick,Canada,Summer,False,Returning,13210,13
698,2023-09-13,Electronics,2,25,50,CUST037,Female,18,Moncton,New Brunswick,Canada,Summer,False,Returning,13210,11
699,2023-09-14,Clothing,4,300,1200,CUST042,Male,22,Surrey,British Columbia,Canada,Summer,True,Returning,4220,9
700,2023-09-15,Clothing,3,25,75,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,5375,6
701,2023-09-16,Electronics,4,25,100,CUST036,Male,52,Victoria,British Columbia,Canada,Summer,False,Returning,7135,11
702,2023-09-16,Clothing,2,25,50,CUST037,Female,18,Moncton,New Brunswick,Canada,Summer,True,Returning,13210,6
703,2023-09-16,Electronics,4,500,2000,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Summer,False,Returning,11980,15
704,2023-09-17,Beauty,2,25,50,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,11275,1
705,2023-09-17,Clothing,3,50,150,CUST007,Male,46,Saint John,New Brunswick,Canada,Summer,True,Returning,4910,8
706,2023-09-17,Clothing,1,50,50,CUST012,Male,35,Regina,Saskatchewan,Canada,Summer,False,Returning,6685,8
707,2023-09-17,Clothing,3,50,150,CUST044,Female,22,Gatineau,Quebec,Canada,Summer,True,Returning,8150,8
708,2023-09-17,Beauty,1,300,300,CUST018,Female,47,Corner Brook,Newfoundland and Labrador,Canada,Summer,False,Returning,7675,4
709,2023-09-18,Beauty,2,300,600,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Summer,False,Returning,5375,4
710,2023-09-18,Beauty,4,50,200,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Summer,True,Returning,9205,3
711,2023-09-18,Beauty,4,50,200,CUST033,Female,50,Sydney,Nova Scotia,Canada,Summer,False,Returning,20180,3
712,2023-09-19,Electronics,4,25,100,CUST005,Male,30,Hamilton,Ontario,Canada,Summer,False,Returning,8665,11
713,2023-09-19,Beauty,2,30,60,CUST026,Female,28,Saint John,New Brunswick,Canada,Summer,True,Returning,10485,2
714,2023-09-21,Electronics,3,25,75,CUST033,Female,50,Sydney,Nova Scotia,Canada,Summer,True,Returning,20180,11
715,2023-09-21,Electronics,1,30,30,CUST050,Female,27,Winnipeg,Manitoba,Canada,Summer,True,Returning,10320,12
716,2023-09-22,Beauty,1,50,50,CUST047,Female,40,Toronto,Ontario,Canada,Summer,False,Returning,14500,3
717,2023-09-22,Beauty,3,30,90,CUST008,Male,30,Halifax,Nova Scotia,Canada,Summer,False,Returning,8190,2
718,2023-09-23,Clothing,2,50,100,CUST001,Male,34,Kitchener,Ontario,Canada,Fall,True,Returning,14430,8
719,2023-09-24,Electronics,3,30,90,CUST009,Male,63,Burnaby,British Columbia,Canada,Fall,False,Returning,5060,12
720,2023-09-24,Electronics,1,300,300,CUST042,Male,22,Surrey,British Columbia,Canada,Fall,False,Returning,4220,14
721,2023-09-25,Beauty,2,50,100,CUST026,Female,28,Saint John,New Brunswick,Canada,Fall,True,Returning,10485,3
722,2023-09-25,Electronics,3,300,900,CUST050,Female,27,Winnipeg,Manitoba,Canada,Fall,False,Returning,10320,14
723,2023-09-25,Clothing,3,30,90,CUST019,Female,62,Toronto,Ontario,Canada,Fall,True,Returning,7810,7
724,2023-09-26,Electronics,2,50,100,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,5375,13
725,2023-09-28,Electronics,1,300,300,CUST019,Female,62,Toronto,Ontario,Canada,Fall,False,Returning,7810,14
726,2023-09-28,Beauty,1,25,25,CUST046,Female,20,Calgary,Alberta,Canada,Fall,False,Returning,4380,1
727,2023-09-28,Electronics,2,50,100,CUST016,Male,19,Kitchener,Ontario,Canada,Fall,True,Returning,6045,13
728,2023-09-29,Clothing,4,500,2000,CUST038,Male,38,Summerside,Prince Edward Island,Canada,Fall,True,Returning,6090,10
729,2023-09-29,Electronics,4,25,100,CUST047,Female,40,Toronto,Ontario,Canada,Fall,True,Returning,14500,11
730,2023-09-29,Electronics,1,300,300,CUST009,Male,63,Burnaby,British Columbia,Canada,Fall,False,Returning,5060,14
731,2023-09-29,Electronics,3,50,150,CUST015,Female,42,Thompson,Manitoba,Canada,Fall,True,Returning,8790,13
732,2023-09-30,Clothing,4,500,2000,CUST032,Male,30,Moncton,New Brunswick,Canada,Fall,True,Returning,11190,10
733,2023-09-30,Clothing,3,300,900,CUST020,Male,22,Laval,Quebec,Canada,Fall,True,Returning,7680,9
734,2023-10-01,Clothing,1,500,500,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Fall,False,Returning,11980,10
735,2023-10-01,Electronics,4,500,2000,CUST033,Female,50,Sydney,Nova Scotia,Canada,Fall,True,Returning,20180,15
736,2023-10-01,Electronics,1,300,300,CUST037,Female,18,Moncton,New Brunswick,Canada,Fall,False,Returning,13210,14
737,2023-10-02,Beauty,3,25,75,CUST023,Female,35,Victoria,British Columbia,Canada,Fall,True,Returning,11590,1
738,2023-10-02,Electronics,1,50,50,CUST034,Female,51,Regina,Saskatchewan,Canada,Fall,False,Returning,6665,13
739,2023-10-02,Clothing,4,30,120,CUST013,Male,22,Montreal,Quebec,Canada,Fall,True,Returning,5740,7
740,2023-10-02,Beauty,4,25,100,CUST046,Female,20,Calgary,Alberta,Canada,Fall,True,Returning,4380,1
741,2023-10-02,Electronics,3,300,900,CUST039,Male,23,Kitchener,Ontario,Canada,Fall,True,Returning,7785,14
742,2023-10-03,Electronics,4,30,120,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,5375,12
743,2023-10-03,Electronics,3,50,150,CUST026,Female,28,Saint John,New Brunswick,Canada,Fall,False,Returning,10485,13
744,2023-10-03,Clothing,4,25,100,CUST005,Male,30,Hamilton,Ontario,Canada,Fall,True,Returning,8665,6
745,2023-10-03,Beauty,4,300,1200,CUST039,Male,23,Kitchener,Ontario,Canada,Fall,False,Returning,7785,4
746,2023-10-03,Beauty,2,300,600,CUST029,Female,42,Brandon,Manitoba,Canada,Fall,False,Returning,9630,4
747,2023-10-04,Electronics,4,50,200,CUST016,Male,19,Kitchener,Ontario,Canada,Fall,False,Returning,6045,13
748,2023-10-04,Beauty,2,300,600,CUST033,Female,50,Sydney,Nova Scotia,Canada,Fall,False,Returning,20180,4
749,2023-10-04,Clothing,4,500,2000,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,11275,10
750,2023-10-04,Clothing,2,30,60,CUST032,Male,30,Moncton,New Brunswick,Canada,Fall,False,Returning,11190,7
751,2023-10-04,Beauty,3,30,90,CUST047,Female,40,Toronto,Ontario,Canada,Fall,False,Returning,14500,2
752,2023-10-04,Electronics,2,30,60,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Fall,False,Returning,16805,12
753,2023-10-05,Clothing,1,500,500,CUST023,Female,35,Victoria,British Columbia,Canada,Fall,False,Returning,11590,10
754,2023-10-05,Beauty,1,30,30,CUST011,Male,23,St. John's,Newfoundland and Labrador,Canada,Fall,True,Returning,5225,2
755,2023-10-06,Electronics,3,500,1500,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Fall,False,Returning,16805,15
756,2023-10-07,Electronics,2,50,100,CUST031,Male,44,Burnaby,British Columbia,Canada,Fall,True,Returning,6385,13
757,2023-10-07,Electronics,2,500,1000,CUST001,Male,34,Kitchener,Ontario,Canada,Fall,True,Returning,14430,15
758,2023-10-07,Clothing,4,50,200,CUST007,Male,46,Saint John,New Brunswick,Canada,Fall,False,Returning,4910,8
759,2023-10-07,Electronics,4,300,1200,CUST044,Female,22,Gatineau,Quebec,Canada,Fall,False,Returning,8150,14
760,2023-10-08,Electronics,4,500,2000,CUST008,Male,30,Halifax,Nova Scotia,Canada,Fall,True,Returning,8190,15
761,2023-10-08,Clothing,1,25,25,CUST001,Male,34,Kitchener,Ontario,Canada,Fall,False,Returning,14430,6
762,2023-10-09,Clothing,4,30,120,CUST022,Male,18,Gatineau,Quebec,Canada,Fall,False,Returning,11785,7
763,2023-10-09,Electronics,1,25,25,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Fall,False,Returning,9680,11
764,2023-10-09,Electronics,2,25,50,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,11275,11
765,2023-10-10,Beauty,2,300,600,CUST031,Male,44,Burnaby,British Columbia,Canada,Fall,True,Returning,6385,4
766,2023-10-10,Beauty,4,30,120,CUST043,Female,48,Mount Pearl,Newfoundland and Labrador,Canada,Fall,True,Returning,4310,2
767,2023-10-10,Electronics,4,50,200,CUST043,Female,48,Mount Pearl,Newfoundland and Labrador,Canada,Fall,True,Returning,4310,13
768,2023-10-10,Beauty,4,300,1200,CUST031,Male,44,Burnaby,British Columbia,Canada,Fall,True,Returning,6385,4
769,2023-10-11,Electronics,4,50,200,CUST009,Male,63,Burnaby,British Columbia,Canada,Fall,True,Returning,5060,13
770,2023-10-11,Electronics,2,50,100,CUST046,Female,20,Calgary,Alberta,Canada,Fall,True,Returning,4380,13
771,2023-10-11,Beauty,3,25,75,CUST018,Female,47,Corner Brook,Newfoundland and Labrador,Canada,Fall,True,Returning,7675,1
772,2023-10-11,Clothing,3,25,75,CUST032,Male,30,Moncton,New Brunswick,Canada,Fall,True,Returning,11190,6
773,2023-10-11,Beauty,2,500,1000,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,9205,5
774,2023-10-11,Clothing,1,300,300,CUST010,Female,52,Sydney,Nova Scotia,Canada,Fall,True,Returning,7205,9
775,2023-10-11,Electronics,1,500,500,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,11275,15
776,2023-10-12,Beauty,1,25,25,CUST016,Male,19,Kitchener,Ontario,Canada,Fall,True,Returning,6045,1
777,2023-10-12,Clothing,1,300,300,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Fall,True,Returning,9680,9
778,2023-10-12,Clothing,3,50,150,CUST046,Female,20,Calgary,Alberta,Canada,Fall,True,Returning,4380,8
779,2023-10-13,Electronics,4,25,100,CUST023,Female,35,Victoria,British Columbia,Canada,Fall,True,Returning,11590,11
780,2023-10-13,Beauty,2,500,1000,CUST041,Male,34,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,7650,5
781,2023-10-13,Electronics,3,25,75,CUST036,Male,52,Victoria,British Columbia,Canada,Fall,False,Returning,7135,11
782,2023-10-14,Electronics,2,30,60,CUST007,Male,46,Saint John,New Brunswick,Canada,Fall,False,Returning,4910,12
783,2023-10-14,Clothing,1,50,50,CUST012,Male,35,Regina,Saskatchewan,Canada,Fall,False,Returning,6685,8
784,2023-10-15,Electronics,4,50,200,CUST032,Male,30,Moncton,New Brunswick,Canada,Fall,True,Returning,11190,13
785,2023-10-15,Clothing,2,50,100,CUST040,Male,45,Quebec City,Quebec,Canada,Fall,True,Returning,6800,8
786,2023-10-15,Electronics,4,300,1200,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Fall,True,Returning,10365,14
787,2023-10-16,Clothing,4,300,1200,CUST026,Female,28,Saint John,New Brunswick,Canada,Fall,True,Returning,10485,9
788,2023-10-16,Electronics,4,25,100,CUST017,Female,27,Laval,Quebec,Canada,Fall,False,Returning,9755,11
789,2023-10-16,Electronics,2,30,60,CUST039,Male,23,Kitchener,Ontario,Canada,Fall,True,Returning,7785,12
790,2023-10-16,Electronics,3,500,1500,CUST032,Male,30,Moncton,New Brunswick,Canada,Fall,True,Returning,11190,15
791,2023-10-17,Beauty,3,25,75,CUST017,Female,27,Laval,Quebec,Canada,Fall,True,Returning,9755,1
792,2023-10-17,Clothing,4,25,100,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Fall,True,Returning,10365,6
793,2023-10-18,Beauty,1,25,25,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Fall,False,Returning,16805,1
794,2023-10-18,Electronics,4,500,2000,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,11275,15
795,2023-10-19,Beauty,1,300,300,CUST008,Male,30,Halifax,Nova Scotia,Canada,Fall,True,Returning,8190,4
796,2023-10-19,Clothing,1,300,300,CUST035,Female,58,Victoria,British Columbia,Canada,Fall,True,Returning,16090,9
797,2023-10-19,Clothing,4,300,1200,CUST030,Female,39,Lethbridge,Alberta,Canada,Fall,True,Returning,12185,9
798,2023-10-19,Clothing,2,30,60,CUST040,Male,45,Quebec City,Quebec,Canada,Fall,True,Returning,6800,7
799,2023-10-20,Clothing,1,50,50,CUST044,Female,22,Gatineau,Quebec,Canada,Fall,True,Returning,8150,8
800,2023-10-21,Electronics,1,50,50,CUST030,Female,39,Lethbridge,Alberta,Canada,Fall,False,Returning,12185,13
801,2023-10-22,Clothing,3,300,900,CUST041,Male,34,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,7650,9
802,2023-10-22,Beauty,2,500,1000,CUST021,Female,50,Burnaby,British Columbia,Canada,Fall,False,Returning,8475,5
803,2023-10-22,Clothing,1,50,50,CUST043,Female,48,Mount Pearl,Newfoundland and Labrador,Canada,Fall,True,Returning,4310,8
804,2023-10-23,Beauty,3,50,150,CUST007,Male,46,Saint John,New Brunswick,Canada,Fall,True,Returning,4910,3
805,2023-10-23,Beauty,1,500,500,CUST033,Female,50,Sydney,Nova Scotia,Canada,Fall,True,Returning,20180,5
806,2023-10-23,Beauty,4,25,100,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Fall,True,Returning,9680,1
807,2023-10-23,Electronics,1,50,50,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,21825,13
808,2023-10-24,Clothing,4,500,2000,CUST035,Female,58,Victoria,British Columbia,Canada,Fall,False,Returning,16090,10
809,2023-10-24,Beauty,3,25,75,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,11275,1
810,2023-10-24,Electronics,2,50,100,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Fall,False,Returning,11980,13
811,2023-10-24,Clothing,1,25,25,CUST032,Male,30,Moncton,New Brunswick,Canada,Fall,False,Returning,11190,6
812,2023-10-25,Beauty,3,500,1500,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Fall,False,Returning,10365,5
813,2023-10-25,Beauty,4,500,2000,CUST019,Female,62,Toronto,Ontario,Canada,Fall,True,Returning,7810,5
814,2023-10-26,Clothing,3,30,90,CUST017,Female,27,Laval,Quebec,Canada,Fall,True,Returning,9755,7
815,2023-10-26,Beauty,1,50,50,CUST019,Female,62,Toronto,Ontario,Canada,Fall,False,Returning,7810,3
816,2023-10-26,Clothing,2,300,600,CUST012,Male,35,Regina,Saskatchewan,Canada,Fall,True,Returning,6685,9
817,2023-10-27,Beauty,3,500,1500,CUST013,Male,22,Montreal,Quebec,Canada,Fall,False,Returning,5740,5
818,2023-10-27,Electronics,3,50,150,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Fall,False,Returning,16805,13
819,2023-10-27,Clothing,4,500,2000,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Fall,False,Returning,11980,10
820,2023-10-29,Beauty,3,300,900,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Fall,True,Returning,6460,4
821,2023-10-29,Electronics,2,30,60,CUST044,Female,22,Gatineau,Quebec,Canada,Fall,True,Returning,8150,12
822,2023-10-29,Electronics,2,25,50,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,5375,11
823,2023-10-29,Beauty,4,25,100,CUST035,Female,58,Victoria,British Columbia,Canada,Fall,False,Returning,16090,1
824,2023-10-29,Clothing,1,50,50,CUST022,Male,18,Gatineau,Quebec,Canada,Fall,True,Returning,11785,8
825,2023-10-29,Beauty,3,30,90,CUST038,Male,38,Summerside,Prince Edward Island,Canada,Fall,False,Returning,6090,2
826,2023-10-30,Beauty,3,25,75,CUST008,Male,30,Halifax,Nova Scotia,Canada,Fall,False,Returning,8190,1
827,2023-10-31,Beauty,4,50,200,CUST030,Female,39,Lethbridge,Alberta,Canada,Fall,True,Returning,12185,3
828,2023-10-31,Clothing,3,30,90,CUST031,Male,44,Burnaby,British Columbia,Canada,Fall,True,Returning,6385,7
829,2023-10-31,Electronics,3,500,1500,CUST040,Male,45,Quebec City,Quebec,Canada,Fall,False,Returning,6800,15
830,2023-11-01,Clothing,1,300,300,CUST009,Male,63,Burnaby,British Columbia,Canada,Fall,False,Returning,5060,9
831,2023-11-01,Electronics,3,300,900,CUST005,Male,30,Hamilton,Ontario,Canada,Fall,False,Returning,8665,14
832,2023-11-01,Beauty,4,50,200,CUST024,Female,49,Quebec City,Quebec,Canada,Fall,True,Returning,5180,3
833,2023-11-01,Electronics,2,25,50,CUST040,Male,45,Quebec City,Quebec,Canada,Fall,True,Returning,6800,11
834,2023-11-02,Electronics,4,25,100,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Fall,True,Returning,10365,11
835,2023-11-02,Electronics,1,50,50,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Fall,False,Returning,10365,13
836,2023-11-02,Clothing,3,25,75,CUST026,Female,28,Saint John,New Brunswick,Canada,Fall,False,Returning,10485,6
837,2023-11-02,Clothing,3,30,90,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,9205,7
838,2023-11-02,Beauty,2,50,100,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Fall,False,Returning,10365,3
839,2023-11-02,Electronics,3,500,1500,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,21825,15
840,2023-11-03,Electronics,4,300,1200,CUST035,Female,58,Victoria,British Columbia,Canada,Fall,True,Returning,16090,14
841,2023-11-04,Electronics,1,500,500,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Fall,False,Returning,10365,15
842,2023-11-05,Clothing,3,300,900,CUST005,Male,30,Hamilton,Ontario,Canada,Fall,True,Returning,8665,9
843,2023-11-05,Clothing,3,300,900,CUST035,Female,58,Victoria,British Columbia,Canada,Fall,True,Returning,16090,9
844,2023-11-06,Beauty,3,500,1500,CUST032,Male,30,Moncton,New Brunswick,Canada,Fall,False,Returning,11190,5
845,2023-11-06,Clothing,4,300,1200,CUST031,Male,44,Burnaby,British Columbia,Canada,Fall,False,Returning,6385,9
846,2023-11-07,Beauty,2,30,60,CUST036,Male,52,Victoria,British Columbia,Canada,Fall,True,Returning,7135,2
847,2023-11-07,Clothing,3,300,900,CUST043,Female,48,Mount Pearl,Newfoundland and Labrador,Canada,Fall,True,Returning,4310,9
848,2023-11-07,Clothing,1,500,500,CUST017,Female,27,Laval,Quebec,Canada,Fall,False,Returning,9755,10
849,2023-11-07,Electronics,2,25,50,CUST020,Male,22,Laval,Quebec,Canada,Fall,True,Returning,7680,11
850,2023-11-07,Clothing,1,25,25,CUST018,Female,47,Corner Brook,Newfoundland and Labrador,Canada,Fall,False,Returning,7675,6
851,2023-11-07,Beauty,1,25,25,CUST016,Male,19,Kitchener,Ontario,Canada,Fall,False,Returning,6045,1
852,2023-11-08,Electronics,4,30,120,CUST001,Male,34,Kitchener,Ontario,Canada,Fall,True,Returning,14430,12
853,2023-11-08,Beauty,3,30,90,CUST027,Female,38,Kitchener,Ontario,Canada,Fall,True,Returning,4250,2
854,2023-11-09,Clothing,4,500,2000,CUST044,Female,22,Gatineau,Quebec,Canada,Fall,False,Returning,8150,10
855,2023-11-09,Beauty,3,300,900,CUST015,Female,42,Thompson,Manitoba,Canada,Fall,True,Returning,8790,4
856,2023-11-09,Clothing,4,50,200,CUST001,Male,34,Kitchener,Ontario,Canada,Fall,True,Returning,14430,8
857,2023-11-10,Electronics,1,25,25,CUST005,Male,30,Hamilton,Ontario,Canada,Fall,False,Returning,8665,11
858,2023-11-10,Electronics,3,30,90,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,21825,12
859,2023-11-12,Electronics,3,25,75,CUST009,Male,63,Burnaby,British Columbia,Canada,Fall,False,Returning,5060,11
860,2023-11-12,Beauty,3,50,150,CUST019,Female,62,Toronto,Ontario,Canada,Fall,False,Returning,7810,3
861,2023-11-13,Clothing,1,25,25,CUST033,Female,50,Sydney,Nova Scotia,Canada,Fall,True,Returning,20180,6
862,2023-11-13,Clothing,4,300,1200,CUST013,Male,22,Montreal,Quebec,Canada,Fall,True,Returning,5740,9
863,2023-11-14,Clothing,3,300,900,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,21825,9
864,2023-11-14,Electronics,4,25,100,CUST050,Female,27,Winnipeg,Manitoba,Canada,Fall,True,Returning,10320,11
865,2023-11-14,Electronics,1,30,30,CUST013,Male,22,Montreal,Quebec,Canada,Fall,False,Returning,5740,12
866,2023-11-14,Beauty,1,50,50,CUST002,Female,26,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,11275,3
867,2023-11-15,Beauty,1,30,30,CUST034,Female,51,Regina,Saskatchewan,Canada,Fall,False,Returning,6665,2
868,2023-11-15,Electronics,3,500,1500,CUST016,Male,19,Kitchener,Ontario,Canada,Fall,False,Returning,6045,15
869,2023-11-15,Electronics,4,25,100,CUST013,Male,22,Montreal,Quebec,Canada,Fall,True,Returning,5740,11
870,2023-11-16,Electronics,3,500,1500,CUST018,Female,47,Corner Brook,Newfoundland and Labrador,Canada,Fall,True,Returning,7675,15
871,2023-11-17,Beauty,3,30,90,CUST030,Female,39,Lethbridge,Alberta,Canada,Fall,True,Returning,12185,2
872,2023-11-17,Electronics,4,30,120,CUST020,Male,22,Laval,Quebec,Canada,Fall,True,Returning,7680,12
873,2023-11-17,Clothing,3,300,900,CUST017,Female,27,Laval,Quebec,Canada,Fall,True,Returning,9755,9
874,2023-11-17,Beauty,3,500,1500,CUST026,Female,28,Saint John,New Brunswick,Canada,Fall,True,Returning,10485,5
875,2023-11-18,Beauty,1,30,30,CUST036,Male,52,Victoria,British Columbia,Canada,Fall,False,Returning,7135,2
876,2023-11-18,Beauty,2,500,1000,CUST009,Male,63,Burnaby,British Columbia,Canada,Fall,False,Returning,5060,5
877,2023-11-18,Beauty,4,25,100,CUST016,Male,19,Kitchener,Ontario,Canada,Fall,True,Returning,6045,1
878,2023-11-19,Clothing,4,50,200,CUST020,Male,22,Laval,Quebec,Canada,Fall,False,Returning,7680,8
879,2023-11-19,Beauty,2,50,100,CUST047,Female,40,Toronto,Ontario,Canada,Fall,True,Returning,14500,3
880,2023-11-20,Electronics,2,25,50,CUST027,Female,38,Kitchener,Ontario,Canada,Fall,False,Returning,4250,11
881,2023-11-21,Clothing,2,50,100,CUST005,Male,30,Hamilton,Ontario,Canada,Fall,True,Returning,8665,8
882,2023-11-21,Beauty,2,30,60,CUST020,Male,22,Laval,Quebec,Canada,Fall,True,Returning,7680,2
883,2023-11-21,Electronics,3,300,900,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Fall,False,Returning,16805,14
884,2023-11-22,Beauty,4,500,2000,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,21825,5
885,2023-11-22,Beauty,2,50,100,CUST009,Male,63,Burnaby,British Columbia,Canada,Fall,True,Returning,5060,3
886,2023-11-22,Clothing,4,25,100,CUST012,Male,35,Regina,Saskatchewan,Canada,Fall,False,Returning,6685,6
887,2023-11-23,Beauty,4,300,1200,CUST050,Female,27,Winnipeg,Manitoba,Canada,Fall,False,Returning,10320,4
888,2023-11-23,Electronics,1,300,300,CUST027,Female,38,Kitchener,Ontario,Canada,Fall,True,Returning,4250,14
889,2023-11-23,Electronics,3,30,90,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Fall,False,Returning,11980,12
890,2023-11-24,Beauty,3,50,150,CUST008,Male,30,Halifax,Nova Scotia,Canada,Fall,True,Returning,8190,3
891,2023-11-24,Clothing,2,30,60,CUST032,Male,30,Moncton,New Brunswick,Canada,Fall,False,Returning,11190,7
892,2023-11-24,Clothing,3,300,900,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Fall,False,Returning,16805,9
893,2023-11-25,Clothing,4,25,100,CUST040,Male,45,Quebec City,Quebec,Canada,Fall,True,Returning,6800,6
894,2023-11-25,Beauty,2,25,50,CUST020,Male,22,Laval,Quebec,Canada,Fall,True,Returning,7680,1
895,2023-11-26,Beauty,4,25,100,CUST008,Male,30,Halifax,Nova Scotia,Canada,Fall,False,Returning,8190,1
896,2023-11-26,Clothing,3,500,1500,CUST033,Female,50,Sydney,Nova Scotia,Canada,Fall,True,Returning,20180,10
897,2023-11-27,Clothing,1,25,25,CUST034,Female,51,Regina,Saskatchewan,Canada,Fall,False,Returning,6665,6
898,2023-11-27,Beauty,3,30,90,CUST023,Female,35,Victoria,British Columbia,Canada,Fall,False,Returning,11590,2
